	M13.2.11.CCs_UT16A	M13.2.11.CCs_UT24A	M13.2.11.CSCs_UT16A	M13.2.11.CSCs_UT24A	M2.2.13.CCs_Hep3B	M2.2.13.CCs_Huh7	M2.2.13.CSCs_Hep3B	M2.2.13.CSCs_Huh7	M8.2.3.CCs_1	M8.2.3.CCs_2	M8.2.3.CCs_3	M8.2.3.CSCs_1	M8.2.3.CSCs_2	M8.2.3.CSCs_3	M9.1.4.CCs_2	M9.1.4.CSCs_2_CXCR4+MET+CD44+	R1.1.1.CCs_3	R1.1.1.CSCs_3	R11.1.4.CCs_ChaGoK1	R11.1.4.CSCs_ChaGoK1	R5.8.2.TN.CCs_HCC1937	R5.8.2.TN.CSCs_HCC1937
HMR_8342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8344	0.0	0.0	0.0	-0.2685773348635853	0.0	0.0	-0.6490409468681415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.877806393376746	0.0
HMR_8352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-390.88650368698575	0.0
HMR_8353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.88650368698575	0.0
HMR_8726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_6537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.008697293609	0.0
HMR_1568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002001371985215883	0.0	0.0	0.0	0.0	0.002000821864299951	0.0	0.0	0.0	0.004352783104422997	0.0	0.0	0.0	0.0
HMR_3854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002000821864299951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4089	709.4665353734083	996.5778386058986	623.989939327171	0.0	425.2408629464232	465.2018770103808	0.0	997.1839506003122	0.0	751.2885725349516	1000.0	0.0	419.58221224834074	996.6291995025556	1000.0	0.0	456.4269607168856	484.5102227303033	0.0	998.3575980621048	194.20073768073252	0.0
HMR_4091	0.0	0.0	0.0	0.660825630771047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2877993225906506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4101	0.0	0.0	0.0	995.9531008220687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.1613926204356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022574075574915236	0.0	0.0	0.0049276909742275166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4193	0.0	0.9847110803965342	0.0	0.8840243024548906	0.2720448051856972	0.9043499960026926	1.0982644399800816	0.4604114036469287	0.8294964160973904	2.3080170318823843	0.8891989133686813	0.0	0.2720448053002308	0.8292684108969295	0.9154342624461437	0.8929969951733336	0.0	0.0	0.7805483964191007	0.0	0.0	0.0
HMR_8497	0.0	501.0162277715774	0.0	0.0	0.0	0.0	0.0	43.06734941798254	0.0	0.0	300.5369531333399	0.0	492.2439837117962	0.0	0.0	0.0	0.0	240.94885909751574	0.0	0.0	0.0	11.288529336584759
HMR_8498	0.0	0.0	0.0011768218460019853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004352783168787511	0.0	0.0	0.0	0.0
HMR_8499	0.0	501.0162277715774	0.0011768218460019853	0.0	0.0	0.0	0.0	43.06734941798254	0.0	0.0	300.5369531333399	0.0	492.2439837117962	0.0	0.0	0.0	0.0	240.95321188068453	0.0	0.0	0.0	11.288529336584759
HMR_8500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8502	0.0	0.0	-0.0011768218460019853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8511	0.0	0.0	0.0011768218460019853	0.0	0.0	0.0	0.0	0.0	0.002001371985215883	0.0	0.0	0.0	0.0	0.002000821864299951	0.0	0.0	0.0	0.004352783104422997	0.0	0.0	0.0	0.0
HMR_8512	0.0	0.0	0.0011768218460019853	0.0	0.0	0.0	0.0	0.0	0.002001371985215883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004352783104422997	0.0	0.0	0.0	0.0
HMR_8514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4280	0.0	0.0	0.0	45.529082842012485	0.0	827.1782118995083	0.0	0.0	-0.6260310312975434	0.0	0.0	0.0	0.0	205.59706231134973	-0.0049276909742275166	0.0	862.520683047823	-6.869279046287858	0.0	0.0	0.0	0.0
HMR_0153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3800	0.005880607409652898	0.0	0.0034866177245515945	0.0	0.0	0.0	0.0032282854312541093	0.0	0.0059295458022644455	0.0	0.00571501358470782	0.0	0.0018130342212399524	0.005927915937140148	0.0	0.005885912431635713	0.0034549608914186134	0.0	0.0	0.0	0.004346245137717178	0.0
HMR_4105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4464	0.0	0.0	0.0011768218460019853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004352783168787511	0.0	0.0	0.0	0.0
HMR_4497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_9803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_9804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_1434	0.0	0.0	0.0	-1.012796568304609	0.0	0.0	0.0	0.0	-1.0240338821552026	0.0	-0.9869841203496992	0.0	0.0	0.0	0.0	-1.016498389318544	0.0	0.0	-0.9221747785426008	0.0	0.0	0.0
HMR_1436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_3163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4604	0.0	0.0	0.0	0.004008101361201	0.0	0.0	0.0	0.8323120710065268	0.0	0.0	0.0	0.0	0.0	0.0	0.7727956428135302	0.0	0.0	0.3143183223258487	0.0	0.0	0.0	0.0
HMR_5351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0024824663169997416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_7709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4052	270.85310763234696	271.1495969723476	160.63681924745842	271.146845087686	0.0	267.6215371316051	148.69048033794672	221.97544280113289	459.5759774094913	967.0514119160878	263.30386504684174	0.0	0.0	459.6213614498447	271.02518301050264	271.8462953199061	0.0	149.9356733553028	220.2268711696732	474.93639499272297	200.24246068328085	160.53874069835015
HMR_4304	0.0006191881616692519	0.0	0.0	0.0	0.00019090023330757907	0.0	0.0	0.0	9.675011161178155	0.0	0.0	0.0061925532504731404	0.21398422925207355	0.34196841168531644	0.0	0.0	0.0	4.688835030780181	0.0	0.0	0.0	2.007573061625202
HMR_4306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.688835030780181	0.0	0.0	0.0	0.0
HMR_4352	-180.62248949145237	-180.7667846332202	-107.09124575801292	-180.7649502002016	84.65462804589811	-467.92333121184737	-340.57503182324365	-147.9838096028185	-186.95102412096648	-145.52091280977288	-175.64653299799699	1.8791524113108835	-154.85955750543275	-182.18955743055668	-180.68284894494855	0.0	-0.00022698356402142935	-96.83143935390643	-164.00971771355762	-108.98524461295318	-202.07132794989926	-109.03301805427255
HMR_4354	-0.08004708977935557	0.0	0.00029420546472636033	0.0	-83.53067072176955	0.0007352204131388096	0.0	0.00020333371323080773	186.38811799895356	748.7705095954445	0.0	-193.91382077908065	-83.51578163064369	186.50859368700904	0.0014894062032336786	271.8468753577517	0.0	0.0	-25.787179186084444	311.4588777450862	0.0009168549276120652	0.0
HMR_4398	0.0	0.0002483047335739737	0.0	-0.11243254476256355	0.0	0.0	-0.044079768485347184	-0.0658052697318936	0.0	0.0	0.0	0.0	-0.014889091125378638	0.0	-0.04881432895547433	-271.17814936573166	-159.1780216814129	0.0	-0.00022528731744841934	0.0	0.0	0.0
HMR_4404	-90.31124474572619	-90.38339231661008	-53.54562287900646	-90.38247510010069	-168.18547743639164	200.30195687059145	191.8842333480925	-73.99190480140925	-86.23741962734505	-72.76045640488644	-87.65789524515547	-195.79338796420598	71.3435972060651	-90.92379450943565	-90.34142447247427	0.0	-0.00011349178201071468	-48.415719676953216	-82.00485885677881	-54.49262230647659	1.8293558129880827	-51.50606602994655
HMR_4473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027515841574647204	0.0	0.0	0.0	0.0	4.688835030780181	0.0	0.0	0.0	0.0
HMR_4474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	814.8435358888896	0.0
HMR_4476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4501	-90.31124474572619	-90.38339231661008	-53.54562287900646	-90.38247510010069	-168.18547743639164	200.30195687059143	191.8842333480925	-73.99190480140925	-86.23741962734505	-72.76045640488644	-87.65789524515547	-195.79338796420598	71.3435972060651	-90.92379450943565	-90.34142447247427	0.0	-0.00011349178201071469	-48.415719676953216	-82.00485885677881	-54.49262230647659	1.8293558129880827	-51.50606602994655
HMR_4565	-90.31124474572619	-90.38339231661008	-53.54562287900646	-90.38247510010069	-168.18547743639164	200.30195687059143	191.8842333480925	-73.99190480140925	-86.23741962734505	-72.76045640488644	-87.65789524515547	-195.79338796420598	71.3435972060651	-90.92379450943565	-90.34142447247427	0.0	-0.00011349178201071469	-48.415719676953216	-82.00485885677881	-54.49262230647659	1.8293558129880827	-51.50606602994655
HMR_4567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.476184866276382	0.0	0.33074250768607283	0.0061925532504731404	0.21398422925207355	0.34196841168531644	0.0	0.0	0.0	4.688835030780181	0.0	0.0	0.0	6.020885994379428
HMR_4625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	606.527879107027	297.33276768831087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4710	0.0	0.0002483047335739737	0.0	-0.11243254476256355	0.0	0.0	-0.044079768485347184	-0.0658052697318936	0.0	0.0	0.0	0.0	-0.014889091125378638	0.0	-0.04881432895547433	-271.17814936573166	-159.1780216814129	0.0	-0.00022528731744841934	0.0	0.0	0.0
HMR_4841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_8653	0.0006191881616692519	0.0	0.0	0.0	0.00019090023330757907	0.0	0.0	0.0	-4.801173705098228	0.0	-0.33074250768607283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.013312932754227
HMR_3998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4002	-78.3615264001553	0.0	0.0	-74.93130291255946	0.0	-103.17929007849426	0.0	26.88246503897284	-267.400738949166	-213.47281895981985	-138.11365413935414	-24.201425623432872	0.0	-267.25805501087484	0.0	-77.82581823050947	0.0	0.0	0.0	0.0	-299.48727865466844	29.423812948944374
HMR_4004	-499.60399510852477	0.0	-0.0016181300351192503	-499.6144358464455	0.0	-465.6826145698066	-316.60962356248064	-499.90580848764233	-499.45118280186244	-999.9452588735265	-421.3488467839839	-193.90821875901497	-93.92091322943782	-499.5547892784124	0.0	-499.78004879826636	-0.47771919424414694	-496.54162349964264	-254.57275407697966	-499.86769211329533	0.0	0.0
HMR_4010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4012	0.0	0.0	0.0	0.0	83.47801712272103	0.0	0.0	0.0	0.0	0.0	0.0012056012027414909	0.0	1.7947429819845322	0.0	0.0	0.0	0.0	0.5832867564451201	25.777593863749622	0.0	0.0	0.0
HMR_4014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4020	-0.24115347298229078	-0.26773662082490546	-0.16195424376671236	-0.24144375001578236	-0.07434937730583291	-0.23820519821349098	-0.13238636577699855	-0.1976353508226273	-186.66204581882403	-748.0952255715152	-0.2654637750248022	-0.1955045167467733	-0.08421588181476075	-186.85162921905726	-0.27304791055924016	-0.2413710226988903	-0.14168193180451857	-0.15116561184053826	-0.24780706993862384	-311.1721103888769	-0.20188414678983424	-0.16185565728756213
HMR_4022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4038	270.2930875380424	270.5087707352244	160.2570285999652	270.61843999790875	83.33333333333397	266.98856000909944	148.38318151210342	221.5164829263181	272.5424655897701	217.76522367425952	262.68182171061113	193.45570824815678	83.33333333333341	272.4675513426506	270.4321115335846	270.5369247254768	158.80197088685418	149.5814571858693	245.43307817089146	163.0913090914847	199.76848234118998	160.15947526736056
HMR_4040	0.27344540611169954	0.0	0.16212604127955788	0.0	0.08430521617674748	0.27010233921942817	0.15011371433245654	0.22409993975782072	0.2757210177466235	0.22030493109165983	0.2657453731801771	0.1957119036540007	0.08430521617674702	0.2756452298050927	0.27358605148759807	0.0	0.16065401381891675	0.15132596500905038	0.24829546454545692	0.16499337683404747	0.0	0.16202735022203085
HMR_4042	270.0196421319307	270.23510713048984	160.09490255868565	270.34466544488356	83.24902811715722	266.71845766988	148.23306779777096	221.29238298656028	272.26674457202347	217.54491874316787	262.416076337431	193.25999634450278	83.24902811715667	272.1919061128455	270.158525482097	270.2632326384035	158.64131687303527	149.43013122086026	245.184782706346	162.92631571465066	199.56638404012116	159.99744791713854
HMR_4046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1957119036540007	0.0	0.2756452298050927	0.0	0.0	0.0	0.15132596500905038	0.0	0.0	0.0	0.16202735022203085
HMR_4048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4085	0.048044914176240926	0.0	-0.00029420546472636033	0.04810274595873793	83.51732017714322	0.046967383579869515	0.02651148853208772	0.039374815487529344	-0.0015010289888186534	-0.9044599413187849	0.0	193.90573268969882	83.5271866816516	0.0676823908214601	0.04707668838561618	-0.7007570374715829	159.15921983707153	0.0	25.7769180017984	-0.45158589714688235	-0.0009168549276120652	0.0
HMR_4086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.38661696996473	747.8751540874314	0.0	0.0	0.0	186.5762760778305	0.0	271.0497351650024	0.0	0.0	0.0	311.00729184793937	0.0	0.0
HMR_4168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4171	273.1089514182853	0.0	0.0	266.9796848142612	0.0	0.0	24.357605300143348	221.02763312232855	0.0	217.55422306698281	263.0690188248021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	999.9632843894012	0.0
HMR_4290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4406	270.2930875380424	270.5087707352244	160.2570285999652	270.61843999790875	83.33333333333397	266.98856000909944	148.38318151210342	221.5164829263181	272.5424655897701	217.76522367425952	262.68182171061113	193.45570824815678	83.33333333333341	272.4675513426506	270.4321115335846	270.5369247254768	158.80197088685418	149.5814571858693	245.43307817089146	163.0913090914847	199.76848234118998	160.15947526736056
HMR_4412	-270.0196421319307	-270.23510713048984	-160.09490255868565	-270.34466544488356	-83.24902811715722	-266.71845766988	-148.23306779777096	-221.29238298656028	-272.26674457202347	-217.54491874316787	-262.416076337431	-193.25999634450278	-83.24902811715667	-272.1919061128455	-270.158525482097	-270.2632326384035	-158.64131687303527	-149.43013122086026	-245.184782706346	-162.92631571465066	-199.56638404012116	-159.99744791713854
HMR_4417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4418	0.0	0.2736636047345375	0.0	0.2737745530251914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2736920870732854	0.0	0.0	0.0	0.0	0.2020983010688132	0.0
HMR_4419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMR_4421	0.0	0.0	0.0	0.08010174175315454	250.70591433737226	0.0	64.3405017098098	0.0	1.82826750903223	1.9920589878576833	13.593620635204793	0.0	0.01479975676339237	0.048389441829460186	0.09655237605423286	0.09609313635487853	0.0	0.0	454.9756967650802	0.0	0.0	0.0
