Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CSCs_1	CSCs_2	CSCs_3	CSCs_4
ENSG00000149742	114571	SLC22A9	4.9932930404413	5.00176082260431	5.04610161526536	4.85681543072633	4.62433957709319	4.59479217121894	4.71981756872527	4.15292000667226
ENSG00000149743	83707	TRPT1	14.8401427795256	13.5768403526109	12.3775224027685	14.6886712928997	14.8064608203504	13.593835680763	12.7031182393472	14.4896779267849
ENSG00000149781	83706	FERMT3	7.13675103727769	6.87084652564268	7.08655111088876	7.43234629976515	6.07363988812001	5.72898384978341	6.27335885825679	6.21386399559019
ENSG00000149782	5331	PLCB3	8.36457934872012	8.19771592244075	6.91260891298546	8.69764640701823	8.10300097285552	7.75138726301845	7.12710785632198	8.09263337107928
ENSG00000149792	740	MRPL49	13.0628643517031	12.2443940386714	12.3805392802386	13.2676793974087	14.046061534562	13.1265494651515	12.8030164114144	13.6554372624844
ENSG00000149806	2197	FAU	16.9485209635516	17.0427352117034	16.6648878728779	17.1990382237965	17.3354446726553	17.1428441164816	16.693611697096	17.2046795675344
ENSG00000149809	7108	TM7SF2	11.0686064575987	10.8789301873176	9.41567824006521	11.6590661957625	11.4903470772362	11.8236933330201	11.3112622341749	11.8990310838617
ENSG00000149823	738	VPS51	13.6406447722086	12.7307039681753	11.909673393531	12.8498830523465	13.7569317058947	13.5818156891303	12.0626285572344	13.1753655890746
ENSG00000149922	6911	TBX6	5.85272500080603	5.19629543911104	4.82217336104267	5.4043438924584	5.31882585796685	5.02686998583622	4.51027078756942	5.36550288546251
ENSG00000149923	5531	PPP4C	12.0129654732444	11.0531675753064	11.6551708229621	12.4271429953359	12.3783901237887	11.7852896265728	11.8139721674105	12.3965817920971
ENSG00000149926	83723	FAM57B	9.33443046488245	8.73737945349412	9.32447947568319	9.41106408614723	10.3245761420826	9.97388793888258	9.98518600211609	9.77263678130397
ENSG00000149927	8448	DOC2A	4.93847776855943	4.43723307569867	4.82217336104267	5.17648555097097	5.91382481250613	4.15292000667226	4.94434686066164	5.1334640715024
ENSG00000149929	8479	HIRIP3	9.7935878619348	8.76495099546616	9.96104667660339	10.4257501645299	9.82360695082671	9.92174097247596	10.1501092124123	10.9107431540081
ENSG00000149930	9344	TAOK2	8.68164577066046	8.84488792362373	8.55680887409795	9.057334706496	8.49323746416075	8.37475666134928	8.446374458643	9.14183012178804
ENSG00000149932	124446	TMEM219	10.4484793398461	9.4356865734839	10.3783710860113	10.9699541911926	10.6396869411737	10.3500845571037	10.4932065709425	11.1197162676869
ENSG00000149948	8091	HMGA2	11.678212995267	12.6223508930292	11.0084735810779	10.4172963367399	11.7519337186713	13.3301203676543	11.3427677320692	11.1673567275394
ENSG00000149968	4314	MMP3	3.52062089793461	3.90463632084882	3.30947892068774	5.74083530201535	3.97513307506811	3.62662371265498	3.54400063186851	3.30947892068774
ENSG00000149970	22866	CNKSR2	5.22791740323641	4.52991962968611	5.05697710063032	4.66400376668624	6.76787431241478	4.80614771293523	5.11796843652488	5.05154960577383
ENSG00000149972	53942	CNTN5	5.04610161526536	4.09605772722553	3.43149996293192	5.1334640715024	4.90275279555016	3.81778492638907	3.19599007494935	5.774169800319
ENSG00000150045	51348	KLRF1	7.44601945116819	5.1475592838958	6.60691063350076	6.21392540722608	7.65055843578776	5.6280569375901	7.03101924604049	7.14971965389037
ENSG00000150048	51267	CLEC1A	4.6816786467866	4.29289805366736	4.93553424453878	4.04234492428375	4.15292000667226	4.83170399285772	5.41071693182844	4.43723307569867
ENSG00000150051	283078	MKX	9.46832178882025	7.73031103380461	8.94829883377484	7.61614689256897	10.1690735728734	5.68759488333552	8.68027716231548	8.80898936199685
ENSG00000150054	143098	MPP7	7.64323627582201	6.59397488270884	8.47639821486617	6.83890866868152	8.06798057295628	6.98628668677013	8.10970834061572	7.13193750383573
ENSG00000150093	3688	ITGB1	13.1139044801951	12.4135144521127	12.8753732311565	12.7295904105456	12.4215696266516	10.5825031383495	12.5109075068343	12.138784739956
ENSG00000150201	53828	FXYD4	6.80059683923812	5.61402013402907	8.53821931909732	5.24941045426287	6.79329871178928	7.88402749522718	8.33556489745686	5.27058799969271
ENSG00000150244	79097	TRIM48	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150261	390157	OR8K1	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150275	65217	PCDH15	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150276	NA	NA	15.028941032682	14.0148357306307	14.6854011302029	15.3980748404243	15.294561577516	14.9947142458403	14.7177454441857	15.8574747796053
ENSG00000150281	1489	CTF1	11.265766123165	8.56453662208984	9.15989108577417	10.5639484898304	11.7010255120465	9.98376187624936	10.021468040083	10.7387586174185
ENSG00000150316	51503	CWC15	12.5780649017062	12.197497487521	12.2476424700072	12.6979534104448	12.7153671591026	12.7234426424484	12.2687909797152	13.1673262620713
ENSG00000150337	2209	FCGR1A	5.47699985749434	4.29289805366736	5.63413088549394	5.19875265809535	5.50308091287793	5.42337916951514	5.71703423327683	5.18394617180678
ENSG00000150347	84159	ARID5B	7.48772604836647	8.88118200656587	8.29836118774263	6.784112954811	8.90839692342961	8.57551298796977	9.02273019917006	8.47543778867746
ENSG00000150394	1006	CDH8	4.15292000667226	3.31854536046889	4.06945128316978	3.78545431367083	5.59175660369684	4.36029966561762	3.41468762212852	3.71853480920221
ENSG00000150401	55208	DCUN1D2	7.00931318819652	8.7438475752609	7.02928374722249	6.59493499488869	7.14003932282967	8.07598736662678	6.3926161544279	6.67860499880308
ENSG00000150403	55002	TMCO3	8.90015793780853	9.42852415754271	8.61398114539805	8.41637330581679	8.57052055106891	8.66873291769901	8.3007442011344	8.1452168484495
ENSG00000150433	219854	TMEM218	8.04563179302139	10.0325300992137	5.48507513187071	10.3066046834421	8.01772196588244	10.5315109367217	4.17305386848424	10.4719053974669
ENSG00000150455	114609	TIRAP	6.35830642391896	5.25754949227862	6.02295502789145	6.36775430117066	5.91452078383064	5.76673839817713	5.98448777397595	6.44958428283411
ENSG00000150456	221143	EEF1AKMT1	9.42857285537641	9.97070137225046	10.630103577071	8.95048760292554	10.1253428582476	11.2428624253961	10.6110031937459	9.54709036792645
ENSG00000150457	26524	LATS2	9.92913126851473	10.2469354146418	9.41516411023122	9.82666022849535	9.15539147938586	9.41503203310086	8.71845266560895	8.47854851791697
